time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.216078251928,0.0197257504028,12.00679545,6.28146028623,6.21768159901,0.0,0.538216178974,0.0127556280727,2.90856946508,-0.00567261441057,0.00535722428333,0.0,492.50145540915116,492.8491253397472,493.3130202680401,492.69589132860045
1.3800000000000008,0.249576081571,0.0204581780019,12.1821136656,6.28125759694,6.21760876297,0.0,0.578351600078,0.0116343328858,2.93529713333,0.000855845416283,-0.0195103483902,0.0,423.0448716261553,420.89816822837656,421.6984029425241,422.262034606227
1.4400000000000008,0.285852888079,0.0211100778039,12.3645822794,6.28116036658,6.21639830974,0.0,0.6309731063,0.0100946950784,3.14641086437,-0.00710126853907,-0.0215360498092,0.0,479.51883958652854,479.3649900887373,479.51082480264034,478.90600545873974
1.5000000000000009,0.325237944306,0.021667572791,12.5585612035,6.28049983342,6.21504113023,0.0,0.681971775617,0.00842994637033,3.3190443407,-0.0202689746395,-0.0248798144825,0.0,469.25499867802034,468.99535360825587,469.70848524340136,468.6862973825082
1.560000000000001,0.367506425087,0.0221157812475,12.7598735243,6.27882349327,6.21323261625,0.0,0.727114488966,0.00637734874231,3.39113161564,-0.05129936344,-0.043576956384,0.0,440.1597390752838,438.6092388232513,440.4439841993414,437.86960751093466
1.620000000000001,0.412424955176,0.0224073421726,12.9641311672,6.27551140523,6.21025261548,0.0,0.770407999811,0.00305216093225,3.4173458471,-0.0644413876477,-0.0660488888592,0.0,426.4683134675771,424.54260451799246,424.94184159751444,423.81145733637857
1.680000000000001,0.460188468045,0.0224142274958,13.1725371448,6.27181569263,6.20718223926,0.0,0.822030517838,-0.00321110346733,3.52913279862,-0.0564389493617,-0.0314219515018,0.0,450.8561231001379,453.6432585783064,452.4164751825165,453.05770097478313
1.740000000000001,0.511226411539,0.0219503289305,13.3892233691,6.2682046329,6.20522400829,0.0,0.879398770579,-0.0126339988137,3.69318384353,-0.0689825645703,-0.0351851727336,0.0,468.7411358190983,468.44823921104194,470.2168464300362,469.2416662866698
1.8000000000000012,0.565467439997,0.020893031678,13.6121533557,6.26404453631,6.20327080211,0.0,0.928803785721,-0.0229956205031,3.73763283686,-0.0700487996849,-0.0277514559128,0.0,433.10139448990026,433.72576920283973,433.0412537128236,432.94776063993766
1.8600000000000012,0.622611995566,0.0191581374666,13.8365850069,6.26004895346,6.20250243987,0.0,0.976099431777,-0.0351936823433,3.74337377213,-0.0604522337711,0.00701246301057,0.0,420.1753454485114,423.1786412043784,419.7017420203904,420.5302633183558
1.9200000000000013,0.682989537068,0.0165069765111,14.0661832756,6.25604463415,6.2030273386,0.0,1.03637249107,-0.053585907548,3.90932267504,-0.083875647623,0.0120117998229,0.0,471.7418009294249,472.1275761924695,471.6257603574435,469.8097644361354
1.9800000000000013,0.746781653221,0.0127207322048,14.303420156,6.25060683902,6.20383772347,0.0,1.08991386407,-0.0731330774376,3.99824151485,-0.109670824208,0.0163394945689,0.0,449.00558659840044,449.3564535971702,449.98177332702835,447.8814036420978
2.0400000000000014,0.813419098334,0.00779304762589,14.5416221892,6.24432222337,6.2048496906,0.0,1.13125498846,-0.091636156803,3.9420044219,-0.0963707761544,0.0178990342195,0.0,401.9050285300127,402.046318070015,401.3185588220112,402.51313017879767
2.1000000000000014,0.88298867896,0.00141678190042,14.7824644899,6.23876453409,6.2054664233,0.0,1.18757350107,-0.121499053891,4.08553277896,-0.0860377234332,-0.0128318584368,0.0,468.2028403740537,465.8055939947045,464.8550900549634,465.65728386315357
2.1600000000000015,0.955814135642,-0.00680441403603,15.0304523042,6.23393155448,6.20432259586,0.0,1.23999100929,-0.153027582911,4.18033046272,-0.0713720376529,-0.03599887824,0.0,453.4714482990737,451.6064664764354,451.6298138382598,452.8060400030229
2.2200000000000015,1.03185050868,-0.0170386628305,15.284625217,6.22943269351,6.20170219928,0.0,1.29474592181,-0.188544270169,4.29161290552,-0.083399937859,-0.0670505382913,0.0,458.56628221978457,456.0914875764729,459.75830914162793,458.79998437568423
2.2800000000000016,1.11096069515,-0.0293209359076,15.5421779225,6.22442469314,6.19791562422,0.0,1.34258662285,-0.221298686475,4.29338416387,-0.0836003901336,-0.0562103572706,0.0,422.9686659468369,423.8981670142052,425.6069262912848,425.58374596788985
2.3400000000000016,1.19334415112,-0.0438923218437,15.8037682719,6.21898082843,6.19444852264,0.0,1.40383306153,-0.264930431185,4.42567840483,-0.111435488015,-0.0611350973351,0.0,465.9432437475468,465.55589074276753,467.22217199266686,465.0398412186569
2.4000000000000017,1.27918769004,-0.0609961428073,16.0700822,6.21205323322,6.19142559635,0.0,1.45789043171,-0.305803612412,4.45124308196,-0.125043353621,-0.0347042852294,0.0,432.438708592474,434.65778074998565,434.7632928643707,433.60911057189895
2.4600000000000017,1.36852358945,-0.0808399595805,16.3400875424,6.20409935277,6.18947402993,0.0,1.52011954265,-0.356401187759,4.54842739354,-0.155126902622,-0.0284921483428,0.0,457.14289102901296,457.637307509783,457.73734181221386,455.32031487669303
